name,category,staff_potential,phone,website,rating,reviews,address,maps_url
DLF Phase 3 Art of Living Center,yoga_studio,HIGH,8067612345,https://www.artofliving.org/in-en/gurgaon&amp,5,2,"V1/26, V-1, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16479641461880537929&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Do Not Miss Out,bakery,HIGH,9718229973,,4.6,8,"Shop No2, Sikanderpur Market, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14763682771868936299&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dom Dang Restaurant,chinese_restaurant,HIGH,9319647469,,4.7,105,"LGF, shop no-112,u block, stop n shop market, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=14820728808384984240&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DosTEA Cafe,fast_food_restaurant,HIGH,7982253585,,4.9,12,"U-69/3, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12222226707622098187&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Double Tree Resorts and Holidays India Private Limited,tour_agency,HIGH,7303944472,https://www.doubletreeresortsandholidays.com/,4.9,48,"4th Floor, Vashisth Complex, 427, sikanderpur, Sector 28, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6171341754056815722&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dr Pankaj Verma,doctor,HIGH,7231031111,http://www.drpankajverma.in/,4.9,432,"G-49, Antara Care, Gulmohar Marg, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=560461277437901282&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Dr. Bharti's Holistic Wellness Clinic - Gurugram | Arthritis, Sciatica, Joint Pain, Psoriasis, Liver Treatment",medical_clinic,HIGH,9214700222,http://drbhartis.com/,4.7,36,"14, Kachnar Marg, near Dr. Roli Bawa MDS BDS, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1080918153178576385&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Dr. Isha Narang Dermatologist, Gurgaon I Skin & Hair Specialist I Imperial London & MAMC",doctor,HIGH,9752007200,https://uncover.co.in/?utm_source=Google&utm_medium=GMB,,,"Clinic No 9, Golf Course Rd, A Block, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9754788246339663452&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Dr. Rachit Saxena | Narayana Hospital, Gurugram",doctor,HIGH,8062154262,https://www.narayanahealth.org/?utm_source=GooglePlaces&utm_medium=GBP,5,48,"Block - V, DLF Phase - III, Plot 3201, Lane Number V-37, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=16786553148274878723&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dunkin’ - RMZ Infinity,cafe,HIGH,9205216875,https://www.jubilantfoodworks.com/brands/dunkin-donuts,3.4,5,"RMZ Infinity, Plot No 15, nearby Apollo Pharmacy, Phase-4, Sector 18, Gurugram, Haryana 122008, India",https://maps.google.com/?cid=10404451364558400551&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Easy Tiger by Boraan Thai,thai_restaurant,HIGH,9266121836,http://www.easytiger.co.in/,4.4,144,"Global Gateway Towers, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4692119090423543004&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
EATFIT,fast_food_restaurant,HIGH,8882400587,,2,14,"832, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5685483780517332326&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Elite Proteins,store,HIGH,7065126702,http://eliteproteins.com/,2.3,9,"249, Intellect Building, Second Floor, Phase-4, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=8542751983667045990&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Emerald Spa,massage_spa,HIGH,9650436015,https://spa-center.co.in/emerald-spa/,4.1,270,"Shop No. 9, 1st floor, MGF Metropolis Mall, Mehrauli-Gurgaon Rd, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=5189463031806686833&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Emergency Hospital Gurugram | 24/7 Ambulance Service | Narayana Hospital, Gurugram",service,HIGH,8062154161,https://www.narayanahealth.org/ocaapp/doctors/gurugram/critical-care-medicine/?utm_source=Googlemaps&utm_medium=GMB,5,5,"Block - V, DLF Phase - III, Plot 3201, Lane Number V-37, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=7508041364423160979&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Emoha Elder care & Medical Centre,medical_center,HIGH,9896805260,https://emoha.com/,5,41,"One Apartments, Old Delhi Gurugram Rd, Sector 22A, Palam Vihar Extension, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16559375704809189869&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Enkay Residency V Block,lodging,HIGH,9810732640,http://www.enkayresidency.com/,4.1,329,"V-39/18 & 19, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=14663836967261945784&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Essel Prime (Essel Tower Club),association_or_organization,HIGH,9911114258,http://www.siyaevent.com/,4.1,223,"229, Indian Airlines Pilots Society, Sushant Lok Phase I, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=16709182036653269725&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
EVOO - Gurugram,italian_restaurant,HIGH,9999233403,https://www.evooeaterypizzeria.com/,4.4,298,"The Kitchens, Unit No 7, Ground Floor, TOWER-A, Global Gateway Towers, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14432429153690666781&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ExtremeFitness,fitness_center,HIGH,8168776946,,5,2,"lohmad house, T14/9, 122002, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7572739498694841502&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FabHotel Balram International,hotel,HIGH,7074747474,,,,"L-28/1, Heritage City, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1548648668318242269&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FabHotel Guru Kripa Residency,hotel,HIGH,7042424242,https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-guru-kripa-residency-phvsegrt.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,,,"K-3/2, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10119663619684360675&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FabHotel Happy Feet,guest_house,HIGH,7042424242,https://www.fabhotels.com/hotels-in-gurgaon/fabexpress-happy-feet.html,3.8,13,"16/1, Police Station, nearby Phase 3, V Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=1084289481941446287&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FabHotel Moon Hospitality,hotel,HIGH,7042424242,https://www.fabhotels.com/hotels-in-gurgaon/?utm_source=Google_Maps&utm_medium=organic&utm_campaign=Google_Maps_Clicks,3.6,71,"-122002, T-26/12, DLF Phase 3, Sector 24, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=2978859717113246824&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"FabHotel Phoenix Hospitality - Hotel in DLF Phase 2, Gurgaon",hotel,HIGH,7042424242,https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-phoenix-hospitality-wonxgsby.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,4.2,239,"28, M-1, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7497602160717583904&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Fabhotel Rd Residency,hotel,HIGH,7042424242,https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-r-d-residency.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,4.9,7,"57A, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122001, India",https://maps.google.com/?cid=4001088021538626543&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"FabHotel Rivlet Residency - Hotel in DLF Phase 3, Gurgaon",hotel,HIGH,7042424242,https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-rivlet-premium-iii.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,4.6,283,"37, Siris Rd, T Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17243364627167371360&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"FabHotel SR 69 Posh - Hotel in DLF Phase 3, Gurgaon",hotel,HIGH,7042424242,https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-sr-69-posh.html?utm_source=GMB&utm_medium=organic&utm_campaign=GMB_Traffic,4.3,84,"69, Siris Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4610400978680312329&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Fig at MG,cafe,HIGH,8447102226,https://www.instagram.com/figatmgroad/,4.4,1002,"Ground Floor, TOWER-A, Global Gateway Towers, Unit 1, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=128419131791281617&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
First Coffee | DLF Atrium,cafe,HIGH,9217356974,https://nearme.firstcoffee.co.in/first-coffee-dlf-atrium-48094/home?utm_source=GBP,5,1,"Tower 3, Ground Floor, DLF Phase III Atrium Place, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=10105880570471587597&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Fitness First Ambience Mall | Best gym in DLF Phase 3, Gurugram",gym,HIGH,9910660803,https://www.fitnessfirst.net.in/content/fitness-first-ambience-mall-gurgaon,4.3,72,"6th Floor, Ambience Mall, Gate No. 03 & 04, NH 48, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=8364293576877616735&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Fitzee,fitness_center,HIGH,7303472358,https://myfitzee.com/,5,19,"336, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=17641680512161260329&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Flex Body Spa MG Road,spa,HIGH,9220145309,https://www.flexbodyspa.in/,5,36,"3rd Floor, MGF Metropolis Mall, SN016, Mehrauli-Gurgaon Rd, next City Centre Mall, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=18060246517549173835&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Food Adda26,restaurant,HIGH,9818733041,,5,1,"MG Road, Main Market, near by Metro Pillar No. 63, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8097710189771456544&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Fuji Ryokan Corporate Stays,hotel,HIGH,9818868200,,4.6,262,"T, 27/4, 27/4, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7982654120543846969&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Full Body Relax Spa,massage_spa,HIGH,9354084049,https://www.bodymassagespa.in/,4.8,143,"Mehrauli-Gurgaon Rd, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=7714943009009129252&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Garg,s Dentario",hospital,HIGH,9599191203,,,,"27, A-46 St, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5199566689916569119&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gaye Mata Ki Rasoi,restaurant,HIGH,7289927974,https://magicpin.in/Gurgaon/Sector-18/Restaurant/Gaye-Mata-Ki-Rasoi/store/3ac6b8/?utm_source=gbp,3,23,"Plot 1A, Lane 2, near Sector 17, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=4652770177483581426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Golden Grillz - 309-310, Phase IV, Udyog Vihar,",fast_food_restaurant,HIGH,9891922696,,4.5,48,"309-310, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=8782188392977460725&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
GOODGAON (BILLU'S PARANTHA),restaurant,HIGH,7827565203,,4.4,866,"Shop No. 1Shree, Krishna Chowk, Anfilco Housing Colony, Sector 22A, Sector 22, Gurugram, Haryana 122022, India",https://maps.google.com/?cid=2530156320808020333&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Guddu Shop,vegetarian_restaurant,HIGH,9208795084,,,,"Shop No 2, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=1087871609873241239&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Guru Fitness l Best Gym DLF Phase 3 l Gym in Gurgaon,fitness_center,HIGH,8287805723,,5,37,"F4X3+9P9, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=8056859095997161468&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hair Now,medical_clinic,HIGH,9999003675,http://hairnow.in/,4.5,23,"N-1/2, N-1, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=706423532802638977&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Haldiram's - T3 INT Departure Right A,restaurant,HIGH,8071370015,https://hrstores.haldiram.com/haldiram-s-t3-int-departure-right-a-restaurants-igi-airport-new-delhi-455547/Home,4.6,19,"T-3, IGI Airport International Departure, IDPL Twp, Sector 22A, Sector 19, New Delhi, Gurugram, Delhi 122016, India",https://maps.google.com/?cid=18212699591582152592&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Handi X-press,north_indian_restaurant,HIGH,9650001213,http://www.handixpress.in/,3.7,408,"Shop No 4,Housing Board, Shopping Complex, Mehrauli-Gurgaon Rd, Saraswati Vihar, Maruti Housing Colony, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16350720095081073948&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Handsome Salon,hair_salon,HIGH,8459069437,,,,"Wats Market, Tibri Mohala, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=2625197942987977637&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Happy Ratio | Udyog Vihar Gurgaon,restaurant,HIGH,7827753669,http://happyratio.com/,4.6,39,"Plot 651 & 652, Udyog Vihar 3, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16307789150224162288&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hariram Pal,fast_food_restaurant,HIGH,7217732431,,3.7,3,"shop no-3, Sec 25, Market, DLF Phase 2, Palam Vihar, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6287522835984097005&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Harsh baker,bakery,HIGH,7900448541,https://harshrao.com/,,,"near tikona park, DLF Phase 2, Sector 25, Sarhol, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7020085316491892027&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
HARSHITA HOSPITALITY SERVICES,bed_and_breakfast,HIGH,9910799186,,4,17,"57-A, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=567838696316283129&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Herbalweb,consultant,HIGH,8679076463,https://herbalweb.shop/,,,"DLF Cyber Park, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16481778489684939669&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Holter on Demand | Best Holter | Best ABPM |BEST ELR | BEST SLEEP STUDY | AT HOME | GURUGRAM | DELHI | NCR,medical_clinic,HIGH,9999657722,http://www.holterondemand.com/,4.8,17,"8, V-10, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=5977963624985016670&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Homesphere Apartments by Aanandam Hospitality,lodging,HIGH,9871139797,https://aanandamhospitality.com/,4.5,26,"Building number 1, Lane, V-20, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=14874318913225349840&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hotel Amazone Residency dlf phase 3 gurugram,hotel,HIGH,9871237434,http://www.gurugramhotel.com/,4.3,318,"37/8, near SHRI RAM SCHOOL, V Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=949030591530203101&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hotel Amisa,hotel,HIGH,7568666455,,2,1,"34, Plot number 17, Late, Amisa, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7067385528845621227&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hotel コンフォートイン - 日本語のベストホテル,hotel,HIGH,7065271479,http://www.gurugramhotel.com/,4.5,8,"8, Lane Number V-37, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=8684425113262165313&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
House Of Chaap,restaurant,HIGH,9216959549,,5,7,"111, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7914471783684889453&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hudson Chopsticks,chinese_restaurant,HIGH,9958941440,https://link.zomato.com/xqzv/rshare?id=48189580305636ca,4.7,7,"651, Udyog Vihar Phase V Rd, Udyog Vihar 3, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=11583655672066628149&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
IP,wellness_center,HIGH,9650321911,,,,"U 71/19, U Block, DLF Phase 3, Nathupur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16370261217705161884&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jai Shree Ram Ram Laadu,cafe,HIGH,9027647678,,5,1,"48, 48, Old Delhi Gurugram Rd, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=6796375651052553343&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jitendra Kumar fast food,fast_food_restaurant,HIGH,8595598382,,,,"Sector 28A, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=2012327491888487860&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jivika Gernal And Tea Stall,restaurant,HIGH,7300466978,,,,"Shop No.45, Balveer Market, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12512616422225997731&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Joya Saloon,hair_salon,HIGH,9760199630,,5,1,"Shop No-5, Old Delhi Rd, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=10576538706976959312&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
JPG Enterprises,grocery_store,HIGH,9910654743,,,,"Shop 156 N, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5311266754522019423&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Kamal Mahal, Welcomhotel New Delhi by ITC Hotels - Luxury Banquet near Airport & Gurgaon for Business & Social Events",banquet_hall,HIGH,9911338833,https://welcomhoteldelhi.com/banquet/,4.8,9,"WelcomHotel by ITC, Gurgaon - Delhi Expy, near Toll Plaza, D Block, Kapas Hera, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=8082161296331227155&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kanika Chanda,makeup_artist,HIGH,9899322789,https://kanikachanda.com/,5,23,"24, Bougainvilla Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17503019648336775893&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Khana khazana dhaba,vegetarian_restaurant,HIGH,8057079836,,5,3,"832, Shri Ganesh Mandir Marg, A Block, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1725062068626703743&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kim store,asian_grocery_store,HIGH,7085392360,http://kim.com/,5,2,"near by government primary school, Sikanderpur, DLF Phase 1, Sector 26, Sikanderpur Ghosi, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12201175276196487390&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Knox Gurgaon,gym,HIGH,9315522626,http://www.knoxfit.in/,4.2,22,"Ground Floor, 393, Udyog Vihar Phase 3 Rd, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=15768310906160257436&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Koaster BYOB,bar_and_grill,HIGH,9990905917,,4,277,"Peepal Chowk, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8545062311095087583&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
