name,type,staff_needs,phone,phone_source,contact,source_note,website,rating,reviews,address,maps_url
B1 Apartments,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"F3QX+P7J, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9059450022423172976&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Balaji Apartment,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"528, Sarhaul, Sector 18, Gurugram, Sarhol, Haryana 122015, India",https://maps.google.com/?cid=10196320384048247100&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Balaji Apartment B Block,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"F3QC+P8H, Sarhaul, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=6504838078099986036&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Beliza Apartments,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"S 34/13, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=17602919325609606795&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Belvedere Towers,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.3,136,"DLF Cyber City, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15782392347471853354&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Block 38,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Block 38, Mehrauli-Gurgaon Rd, Heritage City, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12898374887361470938&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Block 40, Heritage City",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.8,4,"F3MG+FWR, Mehrauli-Gurgaon Rd, Heritage City, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14379825693484515623&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Block 42, Heritage City",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Block No. 42, Heritage City, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5597139598147016628&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Block 44 & 42,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.3,3,"F3MH+M2W, Heritage City, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11248786520695127900&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Block X, House No’s 17, Cyber City, DLF Phase II,",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Cyber City, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5796284912362582152&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Caitriona Ambience Apartments,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Caitriona, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=2410938820374355614&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Coforge Tower D,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,1,1,"Coforge 223-224, Udyog Vihar II Rd, Rajiv Nagar, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8181182165905866690&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
D101 lagoon apartments,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Lagoon Apartments, D101, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=17616062003843764840&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dagar Apartments,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.1,30,"U-27, DLF City Phase 3 Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17815044979210372953&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Devinder Niwas,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,1,1,"House No. 766, near RBS HOSPITAL, Balveer Market, U Block, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17954474176659714309&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DLF Moulsari Enclave,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://projects.dlf.in/dlf-moulsari-enclave-property-developer-sector-24-gurugram-243308/Home?utm_source=locator&utm_medium=googleplaces,1,1,"DLF City Phase 3 Rd, T Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8480769593297579481&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"DLF Oakwood Estate, Block D",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"D-Block, Oakwood Estate, 1794, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002, India",https://maps.google.com/?cid=1890621177454635087&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
DLF फेस2 M BLOCK M9/23,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"F3JR+MWF, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5109194276337984622&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Duke Towers,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"5th, Cyber City, Building No. 110, Tower B, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16482211696969712789&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
E tawah MGF the villas DLF phase 2,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"F3MP+Q99, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10333713427600705992&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"EWS Building, MGF The Vilas Tower",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"2, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002, India",https://maps.google.com/?cid=6943300052857671571&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Football Ground GurgaonOne Apartments,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"G327+7CC, Palam Vihar Extension, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=6626383589527822383&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Geom365 Convenience Store - Udyog Vihar NHAI,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://geom365.com/,5,1,"Geom365, NH 48, opposite hero electric phase electric, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10715533106773039752&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Goswami Villa,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"619, A Block Service Rd, Indian Airlines Pilots Society, Sushant Lok Phase I, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=13714938949924175741&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
GR Corporate Tower,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4,4,"F3RC+HFC, 7B, Sub. Major Laxmi Chand Rd, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10974906352926491999&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
GR ONE tower,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.9,9,"F3RC+MCW, Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=12573774128625331824&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Grand Westend Greens,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.3,147,"G454+Q8G GRAND WESTERN GREEN, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=6996426302299925589&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Green Motive Facilities,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Plot No-81, Udyog Vihar Phase 1, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5584297715681239730&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Green Rider Technology LLP,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://greenridertech.com/,5,3,"5th Floor, Plot No. 273, Udyog Vihar II Rd, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=18145225991941780801&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Green View Nursery,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.8,5,"Rao Matadin Yadav Marg, D Block, Kapas Hera Estate, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=2789727548973532754&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
GS Tower,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,3.8,13,"112, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12618409645425968831&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gulab Sant Niwas,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"48, V-10, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=13777586664085080477&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gulmohar Villa,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"F3JF+HPJ, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=343895870224541055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gulmohar Villa,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"11, L-25, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9986751828883312392&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
GurgaonOne Apartments,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.4,1380,"Old Delhi Gurugram Rd, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2841911056472185606&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Harsh apartment,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"773, Harsh apartment , yadav bhawan, Nathupur Rd, Balveer Market, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=48689881074654582&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jayesh Apartment,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"V15, 5, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13318054813534504985&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
JW Spa - Massage at Home in DLF,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://body-spa.in/jw-spa,4.8,16,"SN88C, 89C, Rd Number 44, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7386017561655709676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jyoti Estate,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"v, 19/16, DLF City Phase 3 Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=14345397467826133049&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Keshav Park, Saraswati Vihar",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,3.9,33,"180, Nathuram Market, A Block, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=10008316215875037594&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kk Real Estate,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,2,"F4P2+Q96, S Block, Garden Estate, DLF Phase 3, Sector 24, Gurugram, Sikanderpur Ghosi, Haryana 122010, India",https://maps.google.com/?cid=16647473827559232080&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kundu Niwas,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"50/34, DLF City Phase 3 Rd, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16904187598106758322&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
L-26/8 DLF Independent Living Floors,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"F3JG+JCM, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17476427695368191592&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Lakhdatar Tower,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.5,51,"Nagarro Software, 14, Tenon Ln, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=6396984195463456309&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Lakshay villa,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"G464+W45, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=12583120793397386124&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Looks Salon, Building No.8A Cyber Hub, Gurugram, Ground Floor Cyber City, DLF Phase 2, Gurugram, Haryana 122002",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"Cyber Hub, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12491702407763449218&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"MA-1/4, Garden Estate",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.5,6,"MA-1/4, Garden Estate, Nathupur, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8620344486781166239&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Magenta Mobility | Udyog Vihar - Regional Office,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://www.magentamobility.com/,4,24,"4th Floor, Plot, no 112, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5591420281224428954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mahira Homes 63A,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,1.9,15,"A27/48, A-27 St, A Block, Maruti Housing Colony, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=4580832900348980581&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Manokamna Real Estate,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://www.manokamnarealestate.com/,5,4,"Plot no 982, DLF Phase 2, Sector 25, Shahpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17719230046875495414&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Maple tower vihar phase 4,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"F3XF+QF9, Udyog Vihar Phase 4 Rd, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3919926344172010944&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Maruti Udhyog Vihar,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4,43,"189, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3414544984978582168&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mithlesh Kunj (Gupta's),Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,3,2,"L-22/10, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5773760172348941657&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Naagar Estate,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"N14/23, Block N, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16767384830149578759&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nanda Niwas,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"N-12/7, near Gauri Shankar Mandir, DLF Phase 2, Sector 25, Shahpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15959627919049287917&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NEW INDIA GREEN NURSERY,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,6,"G38V+7FH, D Block, Kapas Hera Estate, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=6888436931913450041&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Oakwood Estate D-Block,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"F3MQ+HG9, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=624983790580360825&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"ORLOV COURT 5 , Essel towers",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,3.6,7,"Orlov Court 5, Essel Towers, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=6772248005476451421&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pds Towers,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.6,19,"G35J+P6J, Shankar Chowk Rd, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=11525143188382364405&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pratap Apartments,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.5,6,"T29/10, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17400297353500763027&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ram Mehar Apartment,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"Pillar no- 50, Near Primary School, Mehrauli Gurgaon Road, Sikanderpur, Sector 26, Sikanderpur Ghosi, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7097470349025823137&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rashi Villa,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"2, Galli No 9, V-9, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=15278219596604908095&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Redtape Metropolis Mall, Upper Ground Floor, MG Road.",Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,3.7,12,"UG-10 ,Upper Ground Floor, MGF Metropolis Mall, Mehrauli-Gurgaon Rd, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=16897613521594939570&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Riddhi Residency,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.7,27,"H. No. 302, Ganga Bhawan, Palam Mor, Sector 22P, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2693616182702931334&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ROYAL GREEN,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"The National Media Centre, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=5120348327810593259&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
S S Tower,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,2.3,3,"F3M9+X62, Unnamed Road, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=12895054697742647783&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sai niwas,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"Block G, gali, near ekta park, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=7200350606949070890&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Senerity Apartment,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"F4X4+3RC, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=10687827998045290886&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SEWA TOWER,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,4.2,1310,"Maruti Suzuki Plant, Plot No 19, near Sector 18, Phase-4, Phase IV, Maruti Udyog, Sector 18, Gurugram, Shahpur, Haryana 122015, India",https://maps.google.com/?cid=10646064858303307898&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shiva Real Estate,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,https://shivarealestate.co.in/,3,2,"Sector 22A, Sector 22, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=17935704900487628011&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shree kunj,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"D Block, Kapas Hera Estate, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=9617351740777334845&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Silverwood Mansion,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,1,"3, K-4, DLF Phase 2, Sector 25, Sarhol, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=8313785643711749804&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Solaroot at ground floor,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,,,"F3VJ+W2R, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14541223482554062592&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
STENUM Asia Sustainable Development Society,Apartment Society,"cleaner, guard, gardener, property mgr",,,,,,5,2,"Suncity Trade Tower, Sector 21, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=18168704108843567702&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
