name,category,primary_type,phone_number,website,address,rating,reviews,maps_url
Shri adihnath marble and granite,manufacturer,,9810409434,,"Shri adihnath marble and granites, marble market, Mehrauli-Gurgaon Rd, opposite pillar metro 14, Sikanderpur, Arjan Garh, Aya Nagar, Gurugram, Haryana 122002, India",4.8,5,https://maps.google.com/?cid=4870474098467507333&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Khandelwal Marbles,manufacturer,manufacturer,9811068254,,"11, Mehrauli-Gurgaon Rd, opp. Metro Piller, Sikanderpur, Marble Market, Aya Nagar, Gurugram, Haryana 122002, India",5,5,https://maps.google.com/?cid=18183320238463539829&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ComfortZone Bean Bags Manufacturer & Wholesale,manufacturer,manufacturer,8447054314,https://comfortzone-bean-328361.grexa.site/,"Metro Station, Mehrauli-Gurgaon Rd, near ARJANGARH, Aya Nagar, New Delhi, Delhi 110047, India",4.8,5,https://maps.google.com/?cid=3703331695753174772&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hii Style Furniture,manufacturer,furniture_store,9999665133,http://www.hiistylefurniture.com/,"Cyber Hub, Dlf Cyber City, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",1,5,https://maps.google.com/?cid=16552462455033943147&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
FORMIS,manufacturer,manufacturer,9311960160,https://www.heyformis.com/,"02, 2nd Floor, FORMIS BASECAMP, Block H, 37, Arjun Marg, Block E, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",5,4,https://maps.google.com/?cid=9672624917424503461&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashu Sofa Emporium,manufacturer,manufacturer,9113126995,,"A-45/30, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",4,4,https://maps.google.com/?cid=9752416187147054420&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MS Furniture,manufacturer,manufacturer,7042553588,,"Furniture Market, in front of flyover, Sikanderpur, Nathupur, Sector 24, Gurugram, Haryana 122002, India",2,4,https://maps.google.com/?cid=8156816982408259629&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Unbox Industry,manufacturer,manufacturer,8418841816,https://unboxindustry.com/,"619, Ground Floor, Udyog Vihar Phase V Rd, Udyog Vihar 3, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",5,4,https://maps.google.com/?cid=7957888270802089509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Antiflame Fire Pro Equipments,manufacturer,manufacturer,9560862101,,"Crosspoint Mall, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",5,3,https://maps.google.com/?cid=11968869512814625605&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
KRecycling Pvt Ltd,manufacturer,service,9899310325,http://www.krecyclinginc.com/,"Capital Tower, Emaar Mgf Capital Tower, CT-08-002, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",4.3,3,https://maps.google.com/?cid=2128480668190616172&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PR kulhad company,manufacturer,manufacturer,8178866276,,"Subedar major laxmi chand road, building no 5, Gali no 2, Maruti Udyog, Sector 18, Gurugram, Sarhol, Haryana 122015, India",5,3,https://maps.google.com/?cid=14719746013082094018&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Generic Remedy,manufacturer,manufacturer,9220601709,https://genericremedy.com/,"2nd Floor, Tag Tower, Plot No- 17/18, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,3,https://maps.google.com/?cid=5576638403392003010&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hair & skin factory gurgaon,manufacturer,hospital,6366448817,,"Basement, 19, Deodar Marg, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=4084001115456476922&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BS interior and carpenter contractor,manufacturer,manufacturer,9105532618,,"Sikandarpur metro station, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=9013385473581325357&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
shimmmi,manufacturer,manufacturer,8433716663,https://www.shimmmi.com/,"Q4/1, 1st Floor, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=17233831102496469846&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Five Star Timber And Traders,manufacturer,manufacturer,9034406652,,"F3PV+PVX, Nathupur Rd, U Block, Nathupur, Sector 24, Gurugram, Haryana 122010, India",5,2,https://maps.google.com/?cid=4795058648135094689&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Packers And Movers In Gurgaon - Packers And Movers - Movers And Packers - Best Packers And Movers In Gurgaon,manufacturer,manufacturer,9899034149,,"DLF Cyber City, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=8742188926746319806&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shigan Techsolutions,manufacturer,manufacturer,9818427177,,"Plot-227, Phase-IV, Udyog Vihar, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",5,2,https://maps.google.com/?cid=9981424150567816248&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gaurav Fabtech Industries : Nafabs The No.1 Elastic,manufacturer,manufacturer,9811026142,http://gauravfabtech.in/,"Plot No.291, 291, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.5,2,https://maps.google.com/?cid=6824357312629062268&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Experiences Digital,manufacturer,manufacturer,9818168811,https://experiences.digital/,"05th Floor, Gate 4, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=15284047549194022054&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Stones Art Gallery | Corian Mandir Manufacturer,manufacturer,general_contractor,9368721328,https://stonesartgallery.com/,"547, Sector 30 M Wide Main Rd, Sector 27, Gurugram, Haryana 122009, India",5,1,https://maps.google.com/?cid=9041930008505861139&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Signz,manufacturer,manufacturer,9220791840,https://www.signz.io/,"765, Sector 42, Gurugram, Haryana 122009, India",1,1,https://maps.google.com/?cid=3733079303927526736&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Haseen steel fabricator,manufacturer,service,9728860115,,"Millenium city center metro, Sector 29, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=14775449869469388618&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Arshad bhai,manufacturer,manufacturer,9060563538,,"Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",3,1,https://maps.google.com/?cid=15127866277434960529&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Arrow Powertech Private Limited | UPS and Battery Manufacturer & Service Provider,manufacturer,supplier,9909007070,https://www.arrowpowertech.com/,"35, Ground Floor, Edmonton Mall Complex, The Bristol Hotel, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=6962636628222002333&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
RO Care India,manufacturer,,9311587744,https://www.rocareindia.com/ro-service-sector-26-gurgaon,"Shop No-120, Market Sikanderpur, Shri Ram Bacchan, near H Block, Sikanderpur, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=7646034182088949600&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
vikas marble and granite,manufacturer,manufacturer,9810324426,,"Metro Pillar Number 9, Mehrauli-Gurgaon Rd, opp. sikandarpur, Arjan Garh, Aya Nagar, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=2326564128387662514&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Servesar Granites,manufacturer,manufacturer,9560995550,https://servesargranites.com/,"Metro Pillar Number 6 opo, Mehrauli-Gurgaon Rd, Arjan Garh, Aya Nagar, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=10414436641653630005&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MOHD UWAIS WORK SHOP,manufacturer,manufacturer,9910706512,,"Shop 15, Sikanderpur, Nathupur, Sector 24, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=7084213088546717696&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
trophy manufacturer,manufacturer,store,9971849206,http://www.angelstrophies.com/,"N-13/10, N-13, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",1,1,https://maps.google.com/?cid=14377649317521194594&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AlzaSyno Life Sciences,manufacturer,manufacturer,9266859299,https://alzasyno.com/,"378-379, Electronic City, Phase IV, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",1,1,https://maps.google.com/?cid=4127558198119623396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rufa Beauty,manufacturer,cosmetics_store,9082021558,https://rufabeauty.com/,"7th Floor, Ambience Mall, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",5,1,https://maps.google.com/?cid=14817546774539448601&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Imprint Engine Gurugram,manufacturer,manufacturer,9910229962,https://imprintengine.com/,"2nd Floor, B-681, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=9442550914942641341&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Alicorn Solutions LLP,manufacturer,manufacturer,9811307879,http://www.alicornsolutions.in/,"A-Block, 35, Block A, Sushant Lok Phase I, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=14861380040144181623&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Enter A Designe Experience Center,manufacturer,general_contractor,9811108771,https://enteradesigne.in/,"A-55/11, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11237706351085426515&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Rajesh Das Bel Juice Shop,manufacturer,manufacturer,8287837288,,"10 Service Road Near Roca Iffco Chowk, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=9264320076715651396&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tirupati Marbles,manufacturer,manufacturer,9818788527,,"opposite Pillar number 9, Arjan Garh, Aya Nagar, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=15392924314866688215&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
lendhill services & Engineering,manufacturer,,8130756566,,"Lendhill Services & Engineering Behind Sunpharma, Vill, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=13921222356217035231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kajaria Tiles Exclusive Showroom - Shiv Madhav Overseas,manufacturer,building_materials_store,8037150991,https://dealers.kajariaceramics.com/,"Rajendra Market, Hanuman Mandir Gali, near Prachin, Nathupur, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=269916746762305224&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Paper Bag @GShell,manufacturer,store,9540010111,,"S-52/25, near GD Goenka Global School, S Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",,,https://maps.google.com/?cid=12390946911905025557&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Print Pluse,manufacturer,manufacturer,9810314046,,"H.no.27,Sector-18, vpo, Sarhaul, banjara mohalla, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=2606797042906320475&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hi-Tech Engineers,manufacturer,supplier,7503211754,,"18, Sub. Major Laxmi Chand Rd, near passport office, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=5710679040693813592&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
AggarwaI Care Packer And Mover,manufacturer,manufacturer,8750787426,,"Shop No, 236, Siris Rd, near Govt High School, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=13208035920233821946&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Wendor Innovations Private Limited,manufacturer,manufacturer,7942835016,https://www.wendor-vending.com/,"Plot No. 250, Phase IV, Nimble CoWork, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=16910090626567197734&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
CONVOW Inc.,manufacturer,general_contractor,9599991020,,"9F, Moulsari Ave, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=4095198934511713029&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Vitramo,manufacturer,manufacturer,9871392822,,"303, Udyog Vihar Phase 4 Rd, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=18331616148480530718&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gaurav Enterprises (NAFABS),manufacturer,manufacturer,8826000412,https://nafabs.in/,"Plot No. 291, Udyog Vihar Phase 4 Rd, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122016, India",,,https://maps.google.com/?cid=11253385043914991114&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Think IT Works (P) Limited,manufacturer,service,7888315005,http://www.thinkitworks.com/,"Plot No. 76 D, Phase IV, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",,,https://maps.google.com/?cid=3803879270331294587&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Moksa,trade,wholesaler,9910493746,https://www.moksa.in/,"LG-15, Lower Ground, Mega Mall, Golf Course Rd, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",4.9,194,https://maps.google.com/?cid=13253682285681082662&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Style Loft #1,trade,clothing_store,9818509401,,"Shop No. 206, Basement Market, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",4.8,63,https://maps.google.com/?cid=17914511889987765227&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sk Enterprises,trade,furniture_store,8789755135,https://youtube.com/shorts/3Tr6SHYpv5Y?si=G0mHb-6JMVy1nJBO,"Mehrauli-Gurgaon Rd, Sikanderpur, DLF Phase 1, Sector 24, Gurugram, Haryana 122010, India",5,46,https://maps.google.com/?cid=4966705376520568786&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
BBW Distributors Private Limited,trade,consultant,9810502023,http://www.bbwdistributors.com/,"41, Sector 42, Gurugram, Haryana 122009, India",5,33,https://maps.google.com/?cid=10330201052540497251&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
KRISHNA BATTERY HOUSE & AIR CONDITIONING,trade,auto_parts_store,9990742966,,"SHOP NO, shopping complex, B747B, PH 1, near Sushant Arcade, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.9,20,https://maps.google.com/?cid=14546253050886172265&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Yashika Nursery,trade,wholesaler,9999614929,,"Metro Pillar No.135, Mehrauli-Gurgaon Rd, near Platinum Tower, near IFFCO Chowk Metro Station, Sector 28, Gurugram, Haryana 122009, India",5,20,https://maps.google.com/?cid=4558095642194466384&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
New Leaf Ecoscapes Nursery,trade,farm,8814882699,,"Rajiv Gandhi Renewable Energy Park, Leisure Valley Rd, Sector 29, Gurugram, Haryana 122009, India",5,13,https://maps.google.com/?cid=13787765521387423885&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bharat Enterprises,trade,furniture_store,9871940311,,"Shop no 5,Shri Ram Furniture Market, Mehrauli-Gurgaon Rd, Nathupur, Sector 24, Gurugram, Haryana 122010, India",4.2,11,https://maps.google.com/?cid=16204916467550021292&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
S H Traders,trade,furniture_store,9911456590,,"Shop No, 22, Mehrauli-Gurgaon Rd, Nathupur, Sector 24, Gurugram, Haryana 122010, India",3.7,9,https://maps.google.com/?cid=15314078942994124456&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Exotica Nursery,trade,farm,8527005609,,"Metro Pillar No. 134, IFFCO Chowk, Metro Station, Sector-29, August Kranti Marg, near Platinum Tower, Sector 28, Gurugram, Haryana 122002, India",5,7,https://maps.google.com/?cid=1834585036746869878&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mafatlal Industries limited,trade,store,8484849378,,"2nd Floor, Plot, no 225, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",4.6,5,https://maps.google.com/?cid=14119072966804054392&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NK EMBROIDERY,trade,service,9810553786,,"SHOP NUMBER, 10, KAILASH MARKET, Ambedkar Colony, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,4,https://maps.google.com/?cid=11599482183672084250&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Goel Marble House,trade,supplier,9811314956,https://goelmarbles.com/,"plot no 25, Arjan Garh, Aya Nagar, Gurugram, Haryana 122002, India",4,4,https://maps.google.com/?cid=15106186820942178550&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Quality Security Systems,trade,supplier,9999953232,,"C1082, Basement, Sushant Lok Rd, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",5,2,https://maps.google.com/?cid=520126223600805354&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
